3.3,2.665592354646609e-08
3.4,2.4932711792850055e-05
3.5,1.4411044655683277e-57
3.6,3.991661372562667e-08
3.7,4.995538259111795e-05
3.8,2.4731659804482054e-05
3.9,4.842624613714543e-35
4.0,6.567156093270229e-22
4.1,4.846886225341575e-06
4.2,6.415432501230436e-05
4.3,2.1440259223784207e-05
4.4,4.285429822523775e-05
4.5,1.6312948438832492e-05
4.6,8.198005455754527e-05
4.7,4.0315579848010166e-05
4.8,5.49623196656153e-22
4.9,0.0001116866410961063
